DEid         	Tinlet       	StrainRate   	dZprime      	gprime       
5.357000E+03 	1.500000E+03 	2.100000E+01 	2.225943E+00 	2.997663E-01 
5.378000E+03 	1.500000E+03 	2.000000E+01 	2.195709E+00 	4.125914E-01 
5.421000E+03 	1.500000E+03 	1.600000E+01 	2.903076E+00 	4.389817E-01 
5.445000E+03 	1.500000E+03 	3.200000E+01 	1.572683E+00 	6.539200E-01 
5.452000E+03 	1.500000E+03 	2.200000E+01 	2.200497E+00 	6.435671E-01 
5.536000E+03 	1.500000E+03 	2.000000E+01 	2.299928E+00 	1.973849E-01 
5.587000E+03 	1.500000E+03 	3.200000E+01 	1.559978E+00 	2.605790E-01 
5.724000E+03 	1.500000E+03 	1.900000E+01 	2.566647E+00 	8.216992E-01 
5.828000E+03 	1.500000E+03 	2.400000E+01 	1.934299E+00 	1.333342E-01 
5.835000E+03 	1.500000E+03 	2.400000E+01 	1.941102E+00 	3.176203E-01 
6.099000E+03 	1.500000E+03 	2.500000E+01 	1.818965E+00 	4.956249E-01 
6.147000E+03 	1.500000E+03 	1.900000E+01 	2.429704E+00 	7.323580E-01 
6.173000E+03 	1.500000E+03 	2.300000E+01 	2.073750E+00 	1.456427E-01 
6.189000E+03 	1.500000E+03 	2.600000E+01 	1.707153E+00 	2.144656E-01 
6.249000E+03 	1.500000E+03 	2.400000E+01 	2.013610E+00 	3.558384E-01 
6.262000E+03 	1.500000E+03 	1.400000E+01 	2.751100E+00 	5.826531E-01 
6.422000E+03 	1.500000E+03 	1.900000E+01 	2.609203E+00 	7.976472E-01 
6.462000E+03 	1.500000E+03 	2.400000E+01 	2.040456E+00 	5.261117E-01 
6.474000E+03 	1.500000E+03 	2.900000E+01 	1.556246E+00 	2.441901E-01 
6.492000E+03 	1.500000E+03 	2.400000E+01 	1.868147E+00 	5.012768E-01 
6.494000E+03 	1.500000E+03 	2.000000E+01 	2.181726E+00 	3.380335E-01 
6.500000E+03 	1.500000E+03 	2.700000E+01 	1.948851E+00 	2.706922E-01 
6.535000E+03 	1.500000E+03 	2.200000E+01 	2.155393E+00 	5.752723E-01 
6.553000E+03 	1.500000E+03 	2.400000E+01 	1.833738E+00 	5.836614E-01 
6.554000E+03 	1.500000E+03 	1.500000E+01 	2.681643E+00 	7.171240E-01 
6.562000E+03 	1.500000E+03 	3.100000E+01 	1.602193E+00 	4.986726E-01 
6.598000E+03 	1.500000E+03 	2.300000E+01 	2.032294E+00 	4.396591E-01 
6.609000E+03 	1.500000E+03 	2.400000E+01 	2.218168E+00 	4.631109E-01 
6.672000E+03 	1.500000E+03 	1.800000E+01 	2.808522E+00 	6.278515E-01 
6.831000E+03 	1.500000E+03 	2.800000E+01 	1.954347E+00 	2.523709E-01 
6.849000E+03 	1.500000E+03 	2.100000E+01 	2.252733E+00 	5.199001E-01 
6.864000E+03 	1.500000E+03 	2.500000E+01 	1.814458E+00 	6.343257E-01 
6.867000E+03 	1.500000E+03 	3.000000E+01 	1.951380E+00 	6.847240E-01 
6.874000E+03 	1.500000E+03 	1.600000E+01 	2.593739E+00 	3.025000E-01 
6.974000E+03 	1.500000E+03 	3.000000E+01 	1.622399E+00 	8.255575E-01 
7.004000E+03 	1.500000E+03 	2.600000E+01 	1.802446E+00 	3.406683E-01 
7.006000E+03 	1.500000E+03 	2.300000E+01 	2.042146E+00 	7.935979E-01 
7.008000E+03 	1.500000E+03 	2.400000E+01 	2.115736E+00 	4.281281E-01 
7.071000E+03 	1.500000E+03 	3.000000E+01 	1.602339E+00 	6.041972E-01 
7.080000E+03 	1.500000E+03 	3.100000E+01 	1.619763E+00 	2.882477E-01 
7.128000E+03 	1.500000E+03 	3.100000E+01 	1.454993E+00 	9.279002E-01 
7.133000E+03 	1.500000E+03 	2.400000E+01 	1.931538E+00 	3.689572E-01 
7.207000E+03 	1.500000E+03 	2.500000E+01 	1.820669E+00 	2.654808E-01 
7.220000E+03 	1.500000E+03 	1.100000E+01 	2.862611E+00 	4.258728E-01 
7.252000E+03 	1.500000E+03 	3.100000E+01 	1.593514E+00 	6.948976E-01 
7.302000E+03 	1.500000E+03 	3.200000E+01 	1.565266E+00 	1.209185E+00 
7.412000E+03 	1.500000E+03 	2.200000E+01 	2.175318E+00 	5.821211E-01 
7.433000E+03 	1.500000E+03 	2.600000E+01 	1.675355E+00 	3.060636E-01 
7.434000E+03 	1.500000E+03 	2.100000E+01 	2.257868E+00 	3.759913E-01 
7.436000E+03 	1.500000E+03 	2.500000E+01 	1.812218E+00 	7.223968E-01 
7.452000E+03 	1.500000E+03 	2.300000E+01 	2.194349E+00 	3.650548E-01 
7.487000E+03 	1.500000E+03 	2.100000E+01 	2.210479E+00 	3.942519E-01 
7.489000E+03 	1.500000E+03 	2.300000E+01 	1.989618E+00 	8.791283E-01 
7.505000E+03 	1.500000E+03 	2.800000E+01 	1.714146E+00 	1.960464E-01 
7.546000E+03 	1.500000E+03 	3.200000E+01 	2.136892E+00 	3.229946E-01 
7.569000E+03 	1.500000E+03 	2.800000E+01 	1.524756E+00 	4.910886E-01 
7.570000E+03 	1.500000E+03 	2.200000E+01 	2.216331E+00 	6.537736E-01 
7.585000E+03 	1.500000E+03 	3.100000E+01 	1.530954E+00 	6.481961E-01 
7.621000E+03 	1.500000E+03 	3.300000E+01 	1.586115E+00 	4.968648E-01 
7.708000E+03 	1.500000E+03 	2.400000E+01 	1.841051E+00 	6.436183E-01 
7.748000E+03 	1.500000E+03 	2.900000E+01 	1.780437E+00 	2.453999E-01 
7.753000E+03 	1.500000E+03 	3.000000E+01 	1.578153E+00 	4.318407E-01 
7.754000E+03 	1.500000E+03 	2.900000E+01 	1.796164E+00 	4.712156E-01 
7.755000E+03 	1.500000E+03 	2.900000E+01 	1.435102E+00 	5.776484E-01 
7.756000E+03 	1.500000E+03 	3.100000E+01 	1.592204E+00 	2.271845E-01 
7.760000E+03 	1.500000E+03 	2.300000E+01 	2.128202E+00 	2.894584E-01 
7.761000E+03 	1.500000E+03 	1.700000E+01 	2.123610E+00 	5.220980E-01 
7.780000E+03 	1.500000E+03 	3.000000E+01 	1.503236E+00 	1.450601E+00 
7.829000E+03 	1.500000E+03 	1.700000E+01 	2.812989E+00 	5.244386E-01 
7.853000E+03 	1.500000E+03 	2.000000E+01 	2.201753E+00 	5.258204E-01 
7.905000E+03 	1.500000E+03 	2.700000E+01 	1.788080E+00 	3.293859E-01 
8.121000E+03 	1.500000E+03 	2.400000E+01 	2.119509E+00 	5.243534E-01 
8.176000E+03 	1.500000E+03 	2.300000E+01 	2.109863E+00 	4.376508E-01 
8.185000E+03 	1.500000E+03 	2.900000E+01 	1.625752E+00 	5.761959E-01 
8.198000E+03 	1.500000E+03 	2.800000E+01 	1.649980E+00 	2.518144E-01 
8.324000E+03 	1.500000E+03 	2.100000E+01 	2.059453E+00 	7.246475E-01 
8.329000E+03 	1.500000E+03 	2.200000E+01 	2.420758E+00 	5.417385E-01 
8.363000E+03 	1.500000E+03 	3.100000E+01 	1.651678E+00 	2.935677E-01 
8.380000E+03 	1.500000E+03 	2.100000E+01 	2.063419E+00 	7.747923E-01 
8.429000E+03 	1.500000E+03 	3.100000E+01 	1.423478E+00 	3.532725E-01 
8.436000E+03 	1.500000E+03 	2.400000E+01 	1.994247E+00 	3.878022E-01 
8.453000E+03 	1.500000E+03 	2.200000E+01 	2.131538E+00 	7.882243E-01 
8.479000E+03 	1.500000E+03 	3.600000E+01 	1.437715E+00 	1.079861E+00 
8.498000E+03 	1.500000E+03 	2.600000E+01 	1.667102E+00 	6.730720E-01 
8.546000E+03 	1.500000E+03 	1.800000E+01 	2.595162E+00 	9.053234E-01 
8.619000E+03 	1.500000E+03 	1.900000E+01 	2.414960E+00 	2.249610E-01 
8.660000E+03 	1.500000E+03 	2.100000E+01 	2.256345E+00 	3.618743E-01 
8.696000E+03 	1.500000E+03 	3.200000E+01 	1.503577E+00 	3.462201E-01 
8.705000E+03 	1.500000E+03 	3.200000E+01 	2.147507E+00 	4.635406E-01 
8.720000E+03 	1.500000E+03 	1.800000E+01 	2.536793E+00 	5.165505E-01 
8.723000E+03 	1.500000E+03 	3.200000E+01 	1.488510E+00 	7.495920E-01 
8.782000E+03 	1.500000E+03 	2.600000E+01 	1.861367E+00 	2.977111E-01 
8.802000E+03 	1.500000E+03 	2.300000E+01 	2.053131E+00 	5.344666E-01 
8.824000E+03 	1.500000E+03 	2.800000E+01 	1.599883E+00 	3.530922E-01 
8.850000E+03 	1.500000E+03 	2.700000E+01 	1.908955E+00 	5.479857E-01 
8.852000E+03 	1.500000E+03 	3.100000E+01 	1.582044E+00 	3.036463E-01 
8.859000E+03 	1.500000E+03 	2.600000E+01 	1.899534E+00 	4.068903E-01 
8.875000E+03 	1.500000E+03 	2.100000E+01 	2.016697E+00 	1.027626E+00 
8.880000E+03 	1.500000E+03 	2.600000E+01 	1.764333E+00 	2.607604E-01 
8.882000E+03 	1.500000E+03 	2.400000E+01 	2.381852E+00 	3.016271E-01 
8.884000E+03 	1.500000E+03 	1.800000E+01 	2.497874E+00 	3.064165E-01 
8.888000E+03 	1.500000E+03 	2.900000E+01 	2.017261E+00 	3.252711E-01 
8.933000E+03 	1.500000E+03 	1.900000E+01 	2.738392E+00 	5.808590E-01 
8.948000E+03 	1.500000E+03 	3.100000E+01 	1.412237E+00 	8.939732E-01 
8.973000E+03 	1.500000E+03 	2.000000E+01 	2.131686E+00 	6.001543E-01 
8.981000E+03 	1.500000E+03 	2.100000E+01 	2.336701E+00 	2.110863E-01 
9.000000E+03 	1.500000E+03 	2.700000E+01 	1.573634E+00 	1.072035E+00 
9.051000E+03 	1.500000E+03 	1.800000E+01 	2.597897E+00 	7.342243E-01 
9.058000E+03 	1.500000E+03 	2.900000E+01 	1.766343E+00 	2.927898E-01 
9.104000E+03 	1.500000E+03 	3.100000E+01 	1.521353E+00 	3.456911E-01 
9.114000E+03 	1.500000E+03 	3.100000E+01 	1.594518E+00 	3.959779E-01 
9.136000E+03 	1.500000E+03 	2.200000E+01 	2.178113E+00 	2.303539E-01 
9.193000E+03 	1.500000E+03 	3.100000E+01 	1.743091E+00 	4.108622E-01 
9.195000E+03 	1.500000E+03 	3.200000E+01 	1.740621E+00 	4.031130E-01 
9.256000E+03 	1.500000E+03 	3.100000E+01 	1.827220E+00 	4.859893E-01 
9.312000E+03 	1.500000E+03 	1.600000E+01 	2.766152E+00 	2.031652E-01 
9.348000E+03 	1.500000E+03 	2.300000E+01 	2.524884E+00 	4.604102E-01 
9.371000E+03 	1.500000E+03 	2.600000E+01 	1.620152E+00 	2.929210E-01 
9.378000E+03 	1.500000E+03 	3.000000E+01 	1.974003E+00 	4.021331E-01 
9.379000E+03 	1.500000E+03 	2.600000E+01 	1.902644E+00 	3.231953E-01 
9.383000E+03 	1.500000E+03 	3.000000E+01 	1.850114E+00 	3.270500E-01 
9.415000E+03 	1.500000E+03 	3.200000E+01 	1.603936E+00 	3.089178E-01 
9.431000E+03 	1.500000E+03 	3.100000E+01 	1.540299E+00 	4.616525E-01 
